Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"7,75 tỷ","Đường số 9, Phường 16, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"79 m² (4,7x16,7)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
8 tỷ,"Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","86,4 m² (5,7x15,5)",1 phòng,1 WC,1,N/A,Nam,Sổ hồng
"7,5 tỷ","2, Đường Phan Huy Ích, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","200 m² (6,0x17,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,85 tỷ","Đường Thống Nhất, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",44 m²,2 phòng,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"6,7 tỷ","Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (4,2x14,0)",5 phòng,5 WC,5,N/A,N/A,Sổ hồng
"8,98 tỷ","Đường Nguyễn Duy Cung, Phường 12, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"82 m² (4,1x20,1)",4 phòng,4 WC,3,N/A,Tây Bắc,Sổ hồng
"5,2 tỷ","1358/30/59, Đường Quang trung, Phường 14, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"60 m² (4,0x15,0)",2 phòng,2 WC,2,Tây Nam,Tây Nam,Sổ hồng
2 tỷ,"23, Đường 51, Phường 14, Quận Gò Vấp, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"7,9 tỷ","Nhà Đẹp Full Nội Thất, Đường Trương Đăng Quế, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","41,9 m² (4,7x9,0)",4 phòng,4 WC,5,N/A,N/A,Sổ hồng
"8,15 tỷ","54/47/4, Đường số 21, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","81 m² (5,0x19,0)",7 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"6,78 tỷ","80/, Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","38 m² (4,2x9,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,89 tỷ","379/, Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40 m² (5,0x9,0)",2 phòng,2 WC,2,Bắc,Bắc,Sổ hồng
"3,75 tỷ","Đường Lý Thường Kiệt, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"5,36 tỷ","Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,4 WC,2,N/A,N/A,Sổ hồng
"4,75 tỷ","133/, Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","75 m² (4,4x15,0)",3 phòng,3 WC,2,Tây Bắc,Tây Bắc,Sổ hồng
"7,8 tỷ","Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"8,68 tỷ","1414, Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","225 m² (4,0x16,3)",4 phòng,6 WC,4,N/A,N/A,Sổ hồng
"2,09 tỷ","Đường Trương Đăng Quế, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"7,2 tỷ","121, Đường Trương Đăng Quế, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"55 m² (3,0x18,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,35 tỷ","Đường Số 59, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","22 m² (4,4x6,0)",2 phòng,2 WC,2,N/A,Đông Nam,Sổ hồng
"2,05 tỷ","Đường Nguyễn Duy Cung, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,28 tỷ","379, Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","64 m² (4,7x14,0)",3 phòng,2 WC,2,N/A,Đông Bắc,Sổ hồng
"4,8 tỷ","Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,75 tỷ","Đường Phạm văn chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50,3 m² (5,0x10,0)",4 phòng,7 WC,5,N/A,Nam,Sổ hồng
"17,5 tỷ","Đường số 3, Phường 8, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,105 m²,5 phòng,N/A,N/A,N/A,Đông,Sổ hồng
"13,5 tỷ","Đường Nguyễn Văn Khối, Phường 11, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"40 m² (7,0x9,0)",5 phòng,6 WC,4,Đông Bắc,Đông Bắc,Sổ hồng
"4,3 tỷ","Đường Quang Trung, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","42,2 m² (3,6x12,0)",2 phòng,2 WC,N/A,N/A,Đông Bắc,Sổ hồng
"2,35 tỷ","Đường Lê Lai, Phường 4, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",2 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,2 tỷ","Đường Nguyễn Du, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",30 m²,3 phòng,3 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
"5,4 tỷ","Đường Quang Trung, Phường 6, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","41 m² (4,0x9,5)",5 phòng,6 WC,3,N/A,N/A,Sổ hồng
"6,9 tỷ","Đường Nguyễn Oanh, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","53 m² (4,0x13,5)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"11,9 tỷ","Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"136 m² (8,0x18,0)",8 phòng,8 WC,2,N/A,N/A,Sổ hồng
"6,9 tỷ","Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","57,8 m² (4,0x14,5)",5 phòng,5 WC,N/A,N/A,Tây Bắc,Sổ hồng
"6,98 tỷ","Đường Quang Trung, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48,8 m² (4,2x12,0)",4 phòng,5 WC,N/A,N/A,Đông Bắc,Sổ hồng
"4,39 tỷ","Đường Thống Nhất, Phường 15, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (3,0x16,0)",2 phòng,N/A,N/A,N/A,Tây Bắc,Sổ hồng
"5,95 tỷ","Đường Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","51 m² (3,3x17,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"4,85 tỷ","Đường Nguyễn Du, Phường 7, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",32 m²,2 phòng,3 WC,3,N/A,N/A,Sổ hồng
985 triệu,"Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,1,N/A,N/A,Sổ hồng
25 tỷ,"162/34, Đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","370 m² (15,0x25,0)",N/A,N/A,N/A,N/A,N/A,Giấy tờ khác
"2,9 tỷ","Đường Nguyễn Oanh, Phường 6, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","62,5 m² (4,0x15,6)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
"4,55 tỷ","Đường Quang Trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x14,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,35 tỷ","Đường Lý Thường Kiệt, Phường 4, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"27 m² (3,5x7,6)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"6,1 tỷ","Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","62 m² (3,7x17,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"3,98 tỷ","Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",41 m²,2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"6,7 tỷ","Đường Nguyễn Du, Phường 7, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",79 m²,4 phòng,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
20 tỷ,"Đường Trần Bá Giao, Phường 5, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"200 m² (10,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,95 tỷ","Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","66,7 m²",6 phòng,6 WC,N/A,N/A,N/A,Sổ hồng
"5,6 tỷ","148, Đường số 2, Phường 16, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"50 m² (3,6x14,0)",2 phòng,1 WC,1,Đông Nam,Đông Nam,Sổ hồng
56 tỷ,"đường số 7, Đường số 7 Cityland Phường 10 Gò, Phường 10, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"161 m² (7,5x21,5)",4 phòng,6 WC,5,N/A,Đông,Sổ hồng
"2,2 tỷ","Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",45 m²,4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"8,7 tỷ","Đường Phạm Văn Đồng, Phường 3, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"48 m² (8,0x6,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"3,49 tỷ","Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","72 m² (4,5x16,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"2,35 tỷ","Đường Lê Lai, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",52 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"4,96 tỷ","Đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","45 m² (4,0x10,5)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"4,5 tỷ","Đường Lê Lợi, Phường 4, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","30 m² (3,1x10,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,65 tỷ","Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (6,0x9,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"12,5 tỷ","68, Đường Nguyễn Tư Giản, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","72 m² (4,0x18,0)",4 phòng,6 WC,4,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Phan Văn Trị, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",4 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"2,1 tỷ","Đường Nguyễn Văn Dung, Phường 6, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",45 m²,3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"4,38 tỷ","Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","35 m² (3,7x9,5)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"8,5 tỷ","Đường Nguyên Hồng, Phường 1, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"45 m² (3,1x15,0)",3 phòng,3 WC,3,Tây Nam,Tây Nam,Sổ hồng
"2,35 tỷ","Đường Số 14, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",58 m²,4 phòng,5 WC,4,N/A,N/A,Sổ hồng
"16,9 tỷ","Đường Phạm Văn Bạch, Phường 12, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"135 m² (5,0x27,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
"2,49 tỷ","Đường Huỳnh Khương An, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"7,89 tỷ","195/28, Đường 28, Phường 6, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","68 m² (4,0x17,0)",5 phòng,6 WC,4,Tây Nam,Tây Nam,Sổ hồng
"3,79 tỷ","Đường Quang Trung, Phường 11, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",23 m²,3 phòng,3 WC,N/A,N/A,Nam,Sổ hồng
"6,25 tỷ","Đường Nguyễn Duy Cung, Phường 12, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"60 m² (3,6x18,0)",N/A,N/A,N/A,N/A,Đông Nam,Sổ hồng
"5,98 tỷ","Đường Nguyễn Văn Dung, Phường 9, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","43 m² (4,0x10,6)",4 phòng,4 WC,5,N/A,Tây Bắc,Sổ hồng
25 tỷ,"162/34, Đường Nguyễn Văn Khối, Phường 9, Quận Gò Vấp, TP.HCM","Biệt thự, Villa","370 m² (15,0x25,0)",N/A,N/A,N/A,N/A,N/A,Giấy tờ khác
"7,5 tỷ","107/45 , Đường Lê Văn Thọ, Phường 11, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"60 m² (4,0x14,0)",4 phòng,5 WC,2,N/A,N/A,Sổ hồng
"5,2 tỷ","Nguyễn Thái Sơn, Phường 5, Gò Vấp, Hồ Chí Minh, Đường Nguyễn Thái Sơn, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","75 m² (4,5x13,0)",4 phòng,4 WC,N/A,N/A,Đông,Sổ hồng
"3,5 tỷ","Đường quang trung, Phường 10, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40 m² (3,6x11,0)",1 phòng,1 WC,N/A,N/A,N/A,Sổ hồng
"10,99 tỷ","Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (5,3x10,0)",3 phòng,5 WC,6,N/A,N/A,Sổ hồng
"12,9 tỷ","Đường số 5, Phường 17, Quận Gò Vấp, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33 tỷ,"Đường Lê Lợi, Phường 4, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"300 m² (9,4x32,0)",4 phòng,2 WC,1,N/A,N/A,Sổ hồng
"13,8 tỷ","Đường số 4, Phường 16, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"85 m² (6,5x15,0)",5 phòng,4 WC,3,Đông Nam,Đông Nam,Sổ hồng
"2,39 tỷ","Đường Phạm Văn Chiêu, Phường 15, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","72 m² (5,0x14,4)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"10,5 tỷ","647, Đường Tân Sơn, Phường 12, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"76 m² (4,0x19,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,75 tỷ","Đường Bùi Quang Là, Phường 12, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"6,25 tỷ","Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","82 m² (4,0x18,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
12 tỷ,"Đường Huỳnh Khương An, Phường 4, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","136 m² (8,0x18,0)",10 phòng,10 WC,1,N/A,N/A,Sổ hồng
"6,97 tỷ","Đường Phạm Văn Chiêu, Phường 8, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","48 m² (6,0x8,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
"1,8 tỷ","Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","46,6 m² (3,8x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"2,15 tỷ","Đường Lê Lai, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",52 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,45 tỷ","Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",50 m²,5 phòng,6 WC,4,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","40 m² (4,2x9,0)",4 phòng,3 WC,3,Đông Nam,Đông Nam,Sổ hồng
"5,65 tỷ","Đường Số 51, Phường 14, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"2,59 tỷ","Đường Lê Quang Định, Phường 1, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ",59 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,99 tỷ","Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ đỏ
"4,86 tỷ","64/, Đường Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","32 m² (4,0x8,0)",3 phòng,3 WC,2,Đông,Đông,Sổ hồng
"3,8 tỷ","Đường Số 27, Phường 6, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","50 m² (4,3x12,0)",2 phòng,2 WC,1,N/A,N/A,Sổ hồng
"2,29 tỷ","Đường Lê Lai, Phường 3, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","51 m² (4,1x12,4)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"5,3 tỷ","Đường Thống Nhất, Phường 16, Quận Gò Vấp, TP.HCM","Nhà hẻm, ngõ","64 m² (4,5x15,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"7,28 tỷ","71/2A1, Đường Nguyễn Tư Giản, Phường 12, Quận Gò Vấp, TP.HCM",Nhà mặt tiền,"42 m² (5,0x9,0)",3 phòng,3 WC,N/A,N/A,Đông Nam,Sổ hồng
